date,ticker,trigger_type,shares,exec_price,dollar_amount,commission,reference_at_trigger,cash_after,portfolio_value
2015-01-02,AMZN,entry,13,15.6368,203.28,0.2,,,99508.54
2015-01-02,ANET,entry,56,3.7994,212.77,0.21,,,99508.54
2015-01-02,AON,entry,2,85.768,171.54,0.17,,,99508.54
2015-01-02,AOS,entry,9,23.4901,211.41,0.21,,,99508.54
2015-01-02,APA,entry,4,46.9313,187.73,0.19,,,99508.54
2015-01-02,APD,entry,2,100.8519,201.7,0.2,,,99508.54
2015-01-02,APH,entry,17,12.1561,206.65,0.21,,,99508.54
2015-01-02,APO,entry,15,13.9549,209.32,0.21,,,99508.54
2015-01-02,APTV,entry,3,57.9047,173.71,0.17,,,99508.54
2015-01-02,ARE,entry,3,59.729,179.19,0.18,,,99508.54
2015-01-02,ARES,entry,20,10.5762,211.52,0.21,,,99508.54
2015-01-02,ATO,entry,5,42.6711,213.36,0.21,,,99508.54
2015-01-02,AVB,entry,1,112.7966,112.8,0.11,,,99508.54
2015-01-02,AVGO,entry,28,7.6116,213.13,0.21,,,99508.54
2015-01-02,AVY,entry,5,42.1746,210.87,0.21,,,99508.54
2015-01-02,AWK,entry,5,42.318,211.59,0.21,,,99508.54
2015-01-02,AXON,entry,8,26.7134,213.71,0.21,,,99508.54
2015-01-02,AXP,entry,2,79.2073,158.41,0.16,,,99508.54
2015-01-02,BA,entry,1,114.6941,114.69,0.11,,,99508.54
2015-01-02,BAC,entry,15,14.2019,213.03,0.21,,,99508.54
2015-01-02,BALL,entry,7,30.591,214.14,0.21,,,99508.54
2015-01-02,BAX,entry,6,33.3086,199.85,0.2,,,99508.54
2015-01-02,BBY,entry,8,25.8306,206.64,0.21,,,99508.54
2015-01-02,BDX,entry,2,90.4599,180.92,0.18,,,99508.54
2015-01-02,BEN,entry,6,33.4888,200.93,0.2,,,99508.54
2015-01-02,BF-B,entry,7,28.8123,201.69,0.2,,,99508.54
2015-01-02,BG,entry,3,65.6388,196.92,0.2,,,99508.54
2015-01-02,BKNG,entry,4,44.9433,179.77,0.18,,,99508.54
2015-01-02,BKR,entry,7,29.5989,207.19,0.21,,,99508.54
2015-01-02,BLDR,entry,31,6.9435,215.25,0.22,,,99508.54
2015-01-02,BMY,entry,5,40.8497,204.25,0.2,,,99508.54
2015-01-02,BNY,entry,7,30.7734,215.41,0.22,,,99508.54
2015-01-02,BR,entry,5,37.9331,189.67,0.19,,,99508.54
2015-01-02,BRK-B,entry,1,151.5758,151.58,0.15,,,99508.54
2015-01-02,BRO,entry,14,14.8324,207.65,0.21,,,99508.54
2015-01-02,BSX,entry,16,13.2966,212.75,0.21,,,99508.54
2015-01-02,BX,entry,11,19.146,210.61,0.21,,,99508.54
2015-01-02,BXP,entry,2,82.8525,165.71,0.17,,,99508.54
2015-01-02,C,entry,5,40.1078,200.54,0.2,,,99508.54
2015-01-02,CAG,entry,11,18.5,203.5,0.2,,,99508.54
2015-01-02,CAH,entry,3,59.8908,179.67,0.18,,,99508.54
2015-01-02,CASY,entry,2,82.8439,165.69,0.17,,,99508.54
2015-01-02,CAT,entry,3,68.979,206.94,0.21,,,99508.54
2015-01-02,CB,entry,2,93.8269,187.65,0.19,,,99508.54
2015-01-02,CBOE,entry,3,55.277,165.83,0.17,,,99508.54
2015-01-02,CBRE,entry,6,34.5273,207.16,0.21,,,99508.54
2015-01-02,CCI,entry,4,49.4168,197.67,0.2,,,99508.54
2015-01-02,CCL,entry,5,38.7737,193.87,0.19,,,99508.54
2015-01-02,CDNS,entry,11,19.1596,210.76,0.21,,,99508.54
2015-01-02,CDW,entry,7,30.7886,215.52,0.22,,,99508.54
2015-01-02,CF,entry,5,40.0216,200.11,0.2,,,99508.54
2015-01-02,CFG,entry,12,16.7471,200.96,0.2,,,99508.54
2015-01-02,CHD,entry,6,33.8603,203.16,0.2,,,99508.54
2015-01-02,CHRW,entry,3,57.549,172.65,0.17,,,99508.54
2015-01-02,CHTR,entry,1,167.3136,167.31,0.17,,,99508.54
2015-01-02,CI,entry,2,94.1955,188.39,0.19,,,99508.54
2015-01-02,CIEN,entry,11,19.5398,214.94,0.21,,,99508.54
2015-01-02,CINF,entry,5,37.9597,189.8,0.19,,,99508.54
2015-01-02,CL,entry,4,52.8697,211.48,0.21,,,99508.54
2015-01-02,CLX,entry,2,74.431,148.86,0.15,,,99508.54
2015-01-02,CMCSA,entry,10,20.6212,206.21,0.21,,,99508.54
2015-01-02,CME,entry,3,57.1916,171.57,0.17,,,99508.54
2015-01-02,CMG,entry,15,13.7269,205.9,0.21,,,99508.54
2015-01-02,CMI,entry,2,107.0404,214.08,0.21,,,99508.54
2015-01-02,CMS,entry,8,24.7286,197.83,0.2,,,99508.54
2015-01-02,CNC,entry,8,26.5933,212.75,0.21,,,99508.54
2015-01-02,CNP,entry,13,15.8474,206.02,0.21,,,99508.54
2015-01-02,COF,entry,3,67.3016,201.9,0.2,,,99508.54
2015-01-02,COHR,entry,15,13.7669,206.5,0.21,,,99508.54
2015-01-02,COO,entry,5,40.6516,203.26,0.2,,,99508.54
2015-01-02,COP,entry,4,47.2976,189.19,0.19,,,99508.54
2015-01-02,COR,entry,3,66.2319,198.7,0.2,,,99508.54
2015-01-02,COST,entry,1,114.0812,114.08,0.11,,,99508.54
2015-01-02,CPAY,entry,1,149.1145,149.11,0.15,,,99508.54
2015-01-02,CPB,entry,7,30.2834,211.98,0.21,,,99508.54
2015-01-02,CPRT,entry,47,4.5148,212.19,0.21,,,99508.54
2015-01-02,CPT,entry,4,47.7967,191.19,0.19,,,99508.54
2015-01-02,CRH,entry,12,17.8567,214.28,0.21,,,99508.54
2015-01-02,CRL,entry,3,63.8919,191.68,0.19,,,99508.54
2015-01-02,CRM,entry,3,59.0628,177.19,0.18,,,99508.54
2015-01-02,CSCO,entry,10,19.7913,197.91,0.2,,,99508.54
2015-01-02,CSGP,entry,11,18.4692,203.16,0.2,,,99508.54
2015-01-02,CSX,entry,21,10.1113,212.34,0.21,,,99508.54
2015-01-02,CTAS,entry,12,17.5499,210.6,0.21,,,99508.54
2015-01-02,CTSH,entry,4,46.349,185.4,0.19,,,99508.54
2015-01-02,CVS,entry,3,69.4916,208.47,0.21,,,99508.54
2015-01-02,CVX,entry,3,68.3511,205.05,0.21,,,99508.54
2015-01-02,D,entry,4,47.8734,191.49,0.19,,,99508.54
2015-01-02,DAL,entry,4,43.5009,174.0,0.17,,,99508.54
2015-01-02,DD,entry,10,20.8571,208.57,0.21,,,99508.54
2015-01-02,DE,entry,2,72.5947,145.19,0.15,,,99508.54
2015-01-02,DECK,entry,14,15.2943,214.12,0.21,,,99508.54
2015-01-02,DG,entry,3,60.9689,182.91,0.18,,,99508.54
2015-01-02,DGX,entry,3,54.309,162.93,0.16,,,99508.54
2015-01-02,DHI,entry,9,22.4534,202.08,0.2,,,99508.54
2015-01-02,DHR,entry,6,35.0686,210.41,0.21,,,99508.54
2015-01-02,DIS,entry,2,86.4654,172.93,0.17,,,99508.54
2015-01-02,DLR,entry,4,44.1633,176.65,0.18,,,99508.54
2015-01-02,DLTR,entry,3,70.9755,212.93,0.21,,,99508.54
2015-01-02,DOC,entry,9,21.7875,196.09,0.2,,,99508.54
2015-01-02,DOV,entry,4,47.835,191.34,0.19,,,99508.54
2015-01-02,DPZ,entry,2,83.0758,166.15,0.17,,,99508.54
2015-01-02,DRI,entry,5,37.7018,188.51,0.19,,,99508.54
2015-01-02,DTE,entry,4,50.8059,203.22,0.2,,,99508.54
2015-01-02,DUK,entry,4,52.1663,208.67,0.21,,,99508.54
2015-01-02,DVA,entry,2,75.8779,151.76,0.15,,,99508.54
2015-01-02,DVN,entry,5,41.0901,205.45,0.21,,,99508.54
2015-01-02,DXCM,entry,15,13.912,208.68,0.21,,,99508.54
2015-01-02,EA,entry,4,45.8621,183.45,0.18,,,99508.54
2015-01-02,EBAY,entry,10,21.0581,210.58,0.21,,,99508.54
2015-01-02,ECL,entry,2,92.5751,185.15,0.19,,,99508.54
2015-01-02,ED,entry,4,43.579,174.32,0.17,,,99508.54
2015-01-02,EFX,entry,2,72.7789,145.56,0.15,,,99508.54
2015-01-02,EG,entry,1,134.3272,134.33,0.13,,,99508.54
2015-01-02,EIX,entry,5,41.3072,206.54,0.21,,,99508.54
2015-01-02,EL,entry,3,66.3775,199.13,0.2,,,99508.54
2015-01-02,ELV,entry,2,107.8151,215.63,0.22,,,99508.54
2015-01-02,EME,entry,5,42.4214,212.11,0.21,,,99508.54
2015-01-02,EMR,entry,4,45.6396,182.56,0.18,,,99508.54
2015-01-02,EOG,entry,3,65.4656,196.4,0.2,,,99508.54
2015-01-02,EPAM,entry,4,47.7939,191.18,0.19,,,99508.54
2015-01-02,EQIX,entry,1,174.7454,174.75,0.17,,,99508.54
2015-01-02,EQR,entry,5,41.4169,207.08,0.21,,,99508.54
2015-01-02,EQT,entry,5,37.8711,189.36,0.19,,,99508.54
2015-01-02,ERIE,entry,3,69.8911,209.67,0.21,,,99508.54
2015-01-02,ES,entry,6,35.9334,215.6,0.22,,,99508.54
2015-01-02,ESS,entry,1,144.5467,144.55,0.14,,,99508.54
2015-01-02,ETN,entry,4,52.2868,209.15,0.21,,,99508.54
2015-01-02,ETR,entry,7,27.9114,195.38,0.2,,,99508.54
2015-01-02,EVRG,entry,7,27.357,191.5,0.19,,,99508.54
2015-01-02,EW,entry,10,21.3757,213.76,0.21,,,99508.54
2015-01-02,EXC,entry,12,17.7437,212.92,0.21,,,99508.54
2015-01-02,EXPD,entry,5,39.0917,195.46,0.2,,,99508.54
2015-01-02,EXPE,entry,2,80.5371,161.07,0.16,,,99508.54
2015-01-02,EXR,entry,5,38.7645,193.82,0.19,,,99508.54
2015-01-02,F,entry,25,8.4609,211.52,0.21,,,99508.54
2015-01-02,FANG,entry,4,45.9304,183.72,0.18,,,99508.54
2015-01-02,FAST,entry,24,8.8337,212.01,0.21,,,99508.54
2015-01-02,FCX,entry,10,20.4695,204.69,0.2,,,99508.54
2015-01-02,FDS,entry,1,125.5996,125.6,0.13,,,99508.54
2015-01-02,FDX,entry,1,147.4529,147.45,0.15,,,99508.54
2015-01-02,FE,entry,8,24.2226,193.78,0.19,,,99508.54
2015-01-02,FFIV,entry,1,131.7859,131.79,0.13,,,99508.54
2015-01-02,FICO,entry,2,72.5175,145.04,0.15,,,99508.54
2015-01-02,FIS,entry,4,51.231,204.92,0.2,,,99508.54
2015-01-02,FISV,entry,6,35.7629,214.58,0.21,,,99508.54
2015-01-02,FITB,entry,15,13.9069,208.6,0.21,,,99508.54
2015-01-02,FIX,entry,13,15.8957,206.64,0.21,,,99508.54
2015-01-02,FRT,entry,2,88.9139,177.83,0.18,,,99508.54
2015-01-02,FSLR,entry,4,44.7424,178.97,0.18,,,99508.54
2015-01-02,FTNT,entry,35,6.1831,216.41,0.22,,,99508.54
2015-01-02,GD,entry,2,108.0605,216.12,0.22,,,99508.54
2015-01-02,GE,entry,2,103.627,207.25,0.21,,,99508.54
2015-01-02,GEN,entry,22,9.5996,211.19,0.21,,,99508.54
2015-01-02,GILD,entry,3,65.7582,197.27,0.2,,,99508.54
2015-01-02,GIS,entry,6,35.1381,210.83,0.21,,,99508.54
2015-01-02,GL,entry,4,49.5765,198.31,0.2,,,99508.54
2015-01-02,GLW,entry,12,17.202,206.42,0.21,,,99508.54
2015-01-02,GM,entry,7,27.1803,190.26,0.19,,,99508.54
2015-01-02,GNRC,entry,4,47.1235,188.49,0.19,,,99508.54
2015-01-02,GOOG,entry,8,26.1764,209.41,0.21,,,99508.54
2015-01-02,GOOGL,entry,8,26.4249,211.4,0.21,,,99508.54
2015-01-02,GPC,entry,2,77.6334,155.27,0.16,,,99508.54
2015-01-02,GPN,entry,5,38.4904,192.45,0.19,,,99508.54
2015-01-02,GRMN,entry,5,38.1252,190.63,0.19,,,99508.54
2015-01-02,GS,entry,1,156.3454,156.35,0.16,,,99508.54
2015-01-02,GWW,entry,1,213.34,213.34,0.21,,,99508.54
2015-01-02,HAL,entry,6,31.5836,189.5,0.19,,,99508.54
2015-01-02,HAS,entry,5,38.4602,192.3,0.19,,,99508.54
2015-01-02,HBAN,entry,31,6.8104,211.12,0.21,,,99508.54
2015-01-02,HCA,entry,3,68.6636,205.99,0.21,,,99508.54
2015-01-02,HD,entry,2,80.7392,161.48,0.16,,,99508.54
2015-01-02,HIG,entry,6,33.1155,198.69,0.2,,,99508.54
2015-01-02,HII,entry,2,91.4886,182.98,0.18,,,99508.54
2015-01-02,HLT,entry,4,50.8193,203.28,0.2,,,99508.54
2015-01-02,HON,entry,3,70.9486,212.85,0.21,,,99508.54
2015-01-02,HPQ,entry,17,12.5283,212.98,0.21,,,99508.54
2015-01-02,HRL,entry,11,19.5657,215.22,0.22,,,99508.54
2015-01-02,HSIC,entry,4,53.5954,214.38,0.21,,,99508.54
2015-01-02,HST,entry,14,15.199,212.79,0.21,,,99508.54
2015-01-02,HSY,entry,2,79.1644,158.33,0.16,,,99508.54
2015-01-02,HUBB,entry,2,85.4044,170.81,0.17,,,99508.54
2015-01-02,HUM,entry,1,132.2996,132.3,0.13,,,99508.54
2015-01-02,IBKR,entry,32,6.7558,216.19,0.22,,,99508.54
2015-01-02,IBM,entry,2,96.4539,192.91,0.19,,,99508.54
2015-01-02,ICE,entry,5,38.234,191.17,0.19,,,99508.54
2015-01-02,IDXX,entry,2,74.3522,148.7,0.15,,,99508.54
2015-01-02,IEX,entry,3,67.1687,201.51,0.2,,,99508.54
2015-01-02,IFF,entry,2,77.6735,155.35,0.16,,,99508.54
2015-01-02,INCY,entry,2,73.6868,147.37,0.15,,,99508.54
2015-01-02,INTC,entry,7,28.1484,197.04,0.2,,,99508.54
2015-01-02,INTU,entry,2,83.9342,167.87,0.17,,,99508.54
2015-01-02,IP,entry,6,31.2971,187.78,0.19,,,99508.54
2015-01-02,IQV,entry,3,59.1696,177.51,0.18,,,99508.54
2015-01-02,IRM,entry,10,20.7408,207.41,0.21,,,99508.54
2015-01-02,ISRG,entry,3,59.0162,177.05,0.18,,,99508.54
2015-01-02,IT,entry,2,84.6823,169.36,0.17,,,99508.54
2015-01-02,ITW,entry,2,73.1433,146.29,0.15,,,99508.54
2015-01-02,IVZ,entry,8,24.1033,192.83,0.19,,,99508.54
2015-01-02,J,entry,6,34.131,204.79,0.2,,,99508.54
2015-01-02,JBHT,entry,2,75.9599,151.92,0.15,,,99508.54
2015-01-02,JBL,entry,10,19.9094,199.09,0.2,,,99508.54
2015-01-02,JCI,entry,6,31.8535,191.12,0.19,,,99508.54
2015-01-02,JKHY,entry,3,54.5849,163.75,0.16,,,99508.54
2015-01-02,JNJ,entry,2,76.9753,153.95,0.15,,,99508.54
2015-01-02,JPM,entry,4,46.0678,184.27,0.18,,,99508.54
2015-01-02,KDP,entry,24,8.8424,212.22,0.21,,,99508.54
2015-01-02,KEY,entry,24,9.0146,216.35,0.22,,,99508.54
2015-01-02,KEYS,entry,6,33.8269,202.96,0.2,,,99508.54
2015-01-02,KIM,entry,14,14.7912,207.08,0.21,,,99508.54
2015-01-02,KKR,entry,11,18.0477,198.52,0.2,,,99508.54
2015-01-02,KLAC,entry,3,57.0325,171.1,0.17,,,99508.54
2015-01-02,KMB,entry,2,78.4852,156.97,0.16,,,99508.54
2015-01-02,KMI,entry,9,23.765,213.88,0.21,,,99508.54
2015-01-02,KO,entry,7,29.6791,207.75,0.21,,,99508.54
2015-01-02,KR,entry,8,25.6703,205.36,0.21,,,99508.54
2015-01-02,L,entry,5,40.0654,200.33,0.2,,,99508.54
2015-01-02,LDOS,entry,8,25.9156,207.33,0.21,,,99508.54
2015-01-02,LEN,entry,5,38.4697,192.35,0.19,,,99508.54
2015-01-02,LH,entry,2,89.8411,179.68,0.18,,,99508.54
2015-01-02,LHX,entry,3,58.018,174.05,0.17,,,99508.54
2015-01-02,LII,entry,2,83.2901,166.58,0.17,,,99508.54
2015-01-02,LIN,entry,2,105.769,211.54,0.21,,,99508.54
2015-01-02,LLY,entry,3,57.0738,171.22,0.17,,,99508.54
2015-01-02,LMT,entry,1,142.0623,142.06,0.14,,,99508.54
2015-01-02,LNT,entry,9,23.1071,207.96,0.21,,,99508.54
2015-01-02,LOW,entry,3,56.0649,168.19,0.17,,,99508.54
2015-01-02,LRCX,entry,31,6.8348,211.88,0.21,,,99508.54
2015-01-02,LULU,entry,3,56.038,168.11,0.17,,,99508.54
2015-01-02,LUV,entry,5,37.5566,187.78,0.19,,,99508.54
2015-01-02,LVS,entry,5,41.9844,209.92,0.21,,,99508.54
2015-01-02,LYB,entry,4,43.7462,174.98,0.17,,,99508.54
2015-01-02,LYV,entry,8,26.2331,209.86,0.21,,,99508.54
2015-01-02,MA,entry,2,80.8206,161.64,0.16,,,99508.54
2015-01-02,MAA,entry,4,49.3979,197.59,0.2,,,99508.54
2015-01-02,MAR,entry,3,70.0907,210.27,0.21,,,99508.54
2015-01-02,MAS,entry,11,18.7625,206.39,0.21,,,99508.54
2015-01-02,MCD,entry,3,70.9689,212.91,0.21,,,99508.54
2015-01-02,MCHP,entry,12,17.9397,215.28,0.22,,,99508.54
2015-01-02,MCK,entry,1,192.3796,192.38,0.19,,,99508.54
2015-01-02,MCO,entry,2,85.9641,171.93,0.17,,,99508.54
2015-01-02,MDLZ,entry,7,28.31,198.17,0.2,,,99508.54
2015-01-02,MDT,entry,3,54.458,163.37,0.16,,,99508.54
2015-01-02,MET,entry,6,33.097,198.58,0.2,,,99508.54
2015-01-02,META,entry,2,78.0071,156.01,0.16,,,99508.54
2015-01-02,MGM,entry,10,20.147,201.47,0.2,,,99508.54
2015-01-02,MKC,entry,7,30.0453,210.32,0.21,,,99508.54
2015-01-02,MLM,entry,2,102.2989,204.6,0.2,,,99508.54
2015-01-02,MMM,entry,2,95.6119,191.22,0.19,,,99508.54
2015-01-02,MNST,entry,11,18.2425,200.67,0.2,,,99508.54
2015-01-02,MO,entry,9,23.8784,214.91,0.21,,,99508.54
2015-01-02,MOS,entry,5,36.1656,180.83,0.18,,,99508.54
2015-01-02,MPC,entry,6,31.7084,190.25,0.19,,,99508.54
2015-01-02,MPWR,entry,4,45.111,180.44,0.18,,,99508.54
2015-01-02,MRK,entry,5,38.5238,192.62,0.19,,,99508.54
2015-01-02,MRSH,entry,4,47.0972,188.39,0.19,,,99508.54
2015-01-02,MS,entry,7,28.6694,200.69,0.2,,,99508.54
2015-01-02,MSCI,entry,5,41.9341,209.67,0.21,,,99508.54
2015-01-02,MSFT,entry,5,39.6167,198.08,0.2,,,99508.54
2015-01-02,MSI,entry,3,56.4145,169.24,0.17,,,99508.54
2015-01-02,MTB,entry,2,92.4319,184.86,0.18,,,99508.54
2015-01-02,MU,entry,6,34.3863,206.32,0.21,,,99508.54
2015-01-02,NCLH,entry,4,47.2536,189.01,0.19,,,99508.54
2015-01-02,NDAQ,entry,16,13.4157,214.65,0.21,,,99508.54
2015-01-02,NDSN,entry,3,69.1441,207.43,0.21,,,99508.54
2015-01-02,NEE,entry,10,19.8959,198.96,0.2,,,99508.54
2015-01-02,NEM,entry,14,14.5404,203.57,0.2,,,99508.54
2015-01-02,NFLX,entry,44,4.9176,216.37,0.22,,,99508.54
2015-01-02,NI,entry,18,11.6567,209.82,0.21,,,99508.54
2015-01-02,NKE,entry,5,41.7871,208.94,0.21,,,99508.54
2015-01-02,NOC,entry,1,123.5876,123.59,0.12,,,99508.54
2015-01-02,NOW,entry,15,13.5688,203.53,0.2,,,99508.54
2015-01-02,NRG,entry,10,21.0194,210.19,0.21,,,99508.54
2015-01-02,NSC,entry,2,86.1258,172.25,0.17,,,99508.54
2015-01-02,NTAP,entry,6,31.359,188.15,0.19,,,99508.54
2015-01-02,NTRS,entry,4,50.3422,201.37,0.2,,,99508.54
2015-01-02,NUE,entry,5,37.7619,188.81,0.19,,,99508.54
2015-01-02,NVDA,entry,447,0.4832,216.0,0.22,,,99508.54
2015-01-02,NWS,entry,16,13.2899,212.64,0.21,,,99508.54
2015-01-02,NWSA,entry,15,13.842,207.63,0.21,,,99508.54
2015-01-02,NXPI,entry,3,67.7178,203.15,0.2,,,99508.54
2015-01-02,O,entry,7,27.3674,191.57,0.19,,,99508.54
2015-01-02,ODFL,entry,8,24.9519,199.62,0.2,,,99508.54
2015-01-02,OKE,entry,8,24.568,196.54,0.2,,,99508.54
2015-01-02,OMC,entry,4,53.5452,214.18,0.21,,,99508.54
2015-01-02,ON,entry,21,10.1851,213.89,0.21,,,99508.54
2015-01-02,ORCL,entry,5,37.9539,189.77,0.19,,,99508.54
2015-01-02,ORLY,entry,16,12.8638,205.82,0.21,,,99508.54
2015-01-02,OXY,entry,3,57.2092,171.63,0.17,,,99508.54
2015-01-02,PANW,entry,10,20.4435,204.44,0.2,,,99508.54
2015-01-02,PAYX,entry,6,32.419,194.51,0.19,,,99508.54
2015-01-02,PCAR,entry,7,29.9762,209.83,0.21,,,99508.54
2015-01-02,PCG,entry,4,48.2234,192.89,0.19,,,99508.54
2015-01-02,PEG,entry,7,28.0494,196.35,0.2,,,99508.54
2015-01-02,PEP,entry,3,67.6664,203.0,0.2,,,99508.54
2015-01-02,PFE,entry,11,18.0569,198.63,0.2,,,99508.54
2015-01-02,PFG,entry,6,34.7597,208.56,0.21,,,99508.54
2015-01-02,PG,entry,3,65.8786,197.64,0.2,,,99508.54
2015-01-02,PGR,entry,11,19.4316,213.75,0.21,,,99508.54
2015-01-02,PH,entry,2,107.2724,214.54,0.21,,,99508.54
2015-01-02,PHM,entry,11,18.7667,206.43,0.21,,,99508.54
2015-01-02,PKG,entry,3,56.3709,169.11,0.17,,,99508.54
2015-01-02,PLD,entry,6,31.0666,186.4,0.19,,,99508.54
2015-01-02,PM,entry,4,46.8743,187.5,0.19,,,99508.54
2015-01-02,PNC,entry,3,64.0967,192.29,0.19,,,99508.54
2015-01-02,PNR,entry,5,36.9721,184.86,0.18,,,99508.54
2015-01-02,PNW,entry,4,43.75,175.0,0.18,,,99508.54
2015-01-02,PODD,entry,4,46.103,184.41,0.18,,,99508.54
2015-01-02,POOL,entry,3,55.0825,165.25,0.17,,,99508.54
2015-01-02,PPG,entry,2,93.9641,187.93,0.19,,,99508.54
2015-01-02,PPL,entry,10,20.6533,206.53,0.21,,,99508.54
2015-01-02,PRU,entry,3,55.7912,167.37,0.17,,,99508.54
2015-01-02,PSA,entry,1,119.6574,119.66,0.12,,,99508.54
2015-01-02,PSKY,entry,4,44.3525,177.41,0.18,,,99508.54
2015-01-02,PSX,entry,4,47.1583,188.63,0.19,,,99508.54
2015-01-02,PTC,entry,5,36.8884,184.44,0.18,,,99508.54
2015-01-02,PWR,entry,7,28.0326,196.23,0.2,,,99508.54
2015-01-02,QCOM,entry,3,54.1826,162.55,0.16,,,99508.54
2015-01-02,RCL,entry,2,72.3144,144.63,0.14,,,99508.54
2015-01-02,REG,entry,5,42.0146,210.07,0.21,,,99508.54
2015-01-02,RF,entry,30,7.2092,216.28,0.22,,,99508.54
2015-01-02,RJF,entry,6,32.6312,195.79,0.2,,,99508.54
2015-01-02,RL,entry,1,149.379,149.38,0.15,,,99508.54
2015-01-02,RMD,entry,4,48.9061,195.62,0.2,,,99508.54
2015-01-02,ROK,entry,2,89.5424,179.08,0.18,,,99508.54
2015-01-02,ROL,entry,25,8.4963,212.41,0.21,,,99508.54
2015-01-02,ROP,entry,1,146.1751,146.18,0.15,,,99508.54
2015-01-02,ROST,entry,5,42.5116,212.56,0.21,,,99508.54
2015-01-02,RSG,entry,6,33.0206,198.12,0.2,,,99508.54
2015-01-02,RTX,entry,3,55.4303,166.29,0.17,,,99508.54
2015-01-02,RVTY,entry,5,42.3516,211.76,0.21,,,99508.54
2015-01-02,SATS,entry,5,42.5902,212.95,0.21,,,99508.54
2015-01-02,SBAC,entry,2,101.5547,203.11,0.2,,,99508.54
2015-01-02,SBUX,entry,6,32.5506,195.3,0.2,,,99508.54
2015-01-02,SCHW,entry,8,26.4424,211.54,0.21,,,99508.54
2015-01-02,SHW,entry,2,78.5104,157.02,0.16,,,99508.54
2015-01-02,SJM,entry,3,71.5694,214.71,0.21,,,99508.54
2015-01-02,SLB,entry,3,61.9378,185.81,0.19,,,99508.54
2015-01-02,SMCI,entry,61,3.5248,215.01,0.22,,,99508.54
2015-01-02,SNA,entry,2,105.0079,210.02,0.21,,,99508.54
2015-01-02,SNPS,entry,4,43.7519,175.01,0.18,,,99508.54
2015-01-02,SO,entry,7,30.3516,212.46,0.21,,,99508.54
2015-01-02,SPG,entry,2,105.3568,210.71,0.21,,,99508.54
2015-01-02,SPGI,entry,2,80.4495,160.9,0.16,,,99508.54
2015-01-02,SRE,entry,5,39.4367,197.18,0.2,,,99508.54
2015-01-02,STE,entry,3,57.609,172.83,0.17,,,99508.54
2015-01-02,STLD,entry,13,15.6275,203.16,0.2,,,99508.54
2015-01-02,STT,entry,3,58.0256,174.08,0.17,,,99508.54
2015-01-02,STX,entry,5,39.99,199.95,0.2,,,99508.54
2015-01-02,STZ,entry,2,82.9858,165.97,0.17,,,99508.54
2015-01-02,SW,entry,14,15.3514,214.92,0.21,,,99508.54
2015-01-02,SWK,entry,2,72.2595,144.52,0.14,,,99508.54
2015-01-02,SWKS,entry,3,58.5314,175.59,0.18,,,99508.54
2015-01-02,SYF,entry,9,23.5912,212.32,0.21,,,99508.54
2015-01-02,SYK,entry,2,83.2172,166.43,0.17,,,99508.54
2015-01-02,SYY,entry,7,29.683,207.78,0.21,,,99508.54
